No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,801001,SMA NEGERI 1 PADANG,10303461.0,N,27,87.41,68.89,73.7,92.5,75.39,91.33,0.0,8,1,1,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
2,801002,SMA NEGERI 2 PADANG,10303499.0,N,41,70.34,63.12,38.72,47.5,65.78,82.0,0.0,8,1,2,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
3,801003,SMA NEGERI 3 PADANG,10303500.0,N,62,74.94,63.55,46.81,62.19,68.72,78.5,0.0,8,1,3,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
4,801004,SMA NEGERI 4 PADANG,10303501.0,N,95,70.04,54.97,38.29,46.25,72.68,63.81,0.0,8,1,4,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
5,801005,SMA NEGERI 5 PADANG,10303502.0,N,150,66.69,42.67,32.48,50.22,56.73,53.76,0.0,8,1,5,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
6,801006,SMA NEGERI 6 PADANG,10303503.0,N,117,68.34,53.95,41.22,51.18,58.69,58.07,0.0,8,1,6,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
7,801007,SMA NEGERI 7 PADANG,10303504.0,N,94,69.89,49.64,38.16,51.56,60.92,57.0,0.0,8,1,7,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
8,801008,SMA NEGERI 8 PADANG,10303505.0,N,121,65.7,45.39,30.35,47.61,55.57,50.26,0.0,8,1,8,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
9,801009,SMA NEGERI 9 PADANG,10303506.0,N,119,70.97,49.14,38.8,54.08,63.54,48.0,0.0,8,1,9,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
10,801010,SMA NEGERI 10 PADANG,10303462.0,N,32,81.0,79.38,73.2,73.21,75.83,80.0,0.0,8,1,10,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
11,801011,SMA NEGERI 11 PADANG,10303463.0,N,74,59.49,35.81,28.24,41.93,52.18,38.33,0.0,8,1,11,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
12,801012,SMA NEGERI 12 PADANG,10303480.0,N,145,67.63,49.14,32.95,54.84,57.17,51.36,0.0,8,1,12,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
13,801013,SMA NEGERI 13 PADANG,10303481.0,N,106,57.74,38.45,29.74,43.57,51.52,63.33,0.0,8,1,13,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
14,801014,SMA NEGERI 14 PADANG,10303482.0,N,111,68.13,44.92,34.8,54.0,59.27,58.0,0.0,8,1,14,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
15,801015,SMA NEGERI 15 PADANG,10304833.0,N,102,61.65,45.14,30.44,52.5,53.45,61.56,0.0,8,1,15,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
16,801016,SMA NEGERI 16 PADANG,10308323.0,N,103,58.72,44.93,33.11,47.5,55.75,47.0,0.0,8,1,16,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
17,801101,SMA PGRI 1 PADANG,10303442.0,S,93,59.16,39.48,27.63,39.11,52.26,63.0,0.0,8,1,101,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
18,801102,SMA PGRI 2 PADANG,10303441.0,S,83,53.83,39.35,29.85,45.0,48.9,35.5,0.0,8,1,102,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
19,801103,SMA PGRI 3 PADANG,10303440.0,S,19,58.11,31.05,29.47,42.5,49.6,42.75,0.0,8,1,103,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
20,801104,SMA PGRI 4 PADANG,10303439.0,S,55,45.35,29.56,25.77,34.38,38.15,37.0,0.0,8,1,104,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
21,801105,SMA PGRI 6 PADANG,10303446.0,S,15,49.73,26.53,26.83,0.0,38.53,0.0,0.0,8,1,105,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
22,801106,SMA MUHAMMADIYAH 1 PADANG,10303476.0,S,34,50.71,35.94,27.87,44.17,44.45,0.0,0.0,8,1,106,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
23,801107,SMA MUHAMMADIYAH 2 PADANG,10303477.0,S,39,49.03,28.92,25.32,0.0,43.38,0.0,0.0,8,1,107,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
24,801108,SMA MUHAMMADIYAH 3 PADANG,10303478.0,S,24,57.58,37.25,29.9,42.5,54.25,45.33,0.0,8,1,108,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
25,801109,SMA PERTIWI 1 PADANG,10303445.0,S,106,66.26,48.3,32.48,48.61,56.69,54.0,0.0,8,1,109,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
26,801110,SMA PERTIWI 2 PADANG,10303443.0,S,49,61.63,33.92,26.38,51.67,50.82,64.0,0.0,8,1,110,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
27,801111,SMA ADABIAH PADANG,10303557.0,S,166,66.37,50.59,38.66,46.63,56.82,54.0,0.0,8,1,111,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
28,801112,SMA BAITURRAHMAH PADANG,10303558.0,S,41,50.93,31.85,25.67,46.25,42.74,51.5,0.0,8,1,112,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
29,801113,SMA EKA SAKTI PADANG,10303469.0,S,30,48.4,33.8,27.5,0.0,44.57,41.11,0.0,8,1,113,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
30,801115,SMA PERTI PADANG,10303464.0,S,28,53.5,29.21,26.61,36.25,47.54,0.0,0.0,8,1,115,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
31,801116,SMA TAMAN SISWA PADANG,10303449.0,S,18,44.56,29.56,26.53,0.0,47.57,43.0,0.0,8,1,116,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
32,801117,SMA PGAI (DR. H. ABD. AHMAD) PADANG,10303468.0,S,40,56.2,34.7,29.69,0.0,48.78,48.0,0.0,8,1,117,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
33,801118,SMA KARTIKA I-5,10303472.0,S,78,57.0,37.82,29.65,39.56,53.1,36.67,0.0,8,1,118,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
