No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,901001,SMA NEGERI 1 PEKANBARU,10403985.0,N,57,74.81,74.14,49.04,63.85,68.53,73.67,0.0,9,1,1,2018,RIAU,RIAU,KOTA PEKANBARU
2,901002,SMA NEGERI 2 PEKANBARU,10404013.0,N,146,69.56,57.19,37.48,49.77,58.13,65.64,0.0,9,1,2,2018,RIAU,RIAU,KOTA PEKANBARU
3,901003,SMA NEGERI 3 PEKANBARU,10404014.0,N,160,66.94,51.58,34.13,49.66,58.55,52.64,0.0,9,1,3,2018,RIAU,RIAU,KOTA PEKANBARU
4,901004,SMA NEGERI 4 PEKANBARU,10404015.0,N,148,75.22,61.97,56.05,59.71,63.57,68.39,0.0,9,1,4,2018,RIAU,RIAU,KOTA PEKANBARU
5,901005,SMA NEGERI 5 PEKANBARU,10404016.0,N,160,69.26,61.04,36.67,55.26,56.27,68.0,0.0,9,1,5,2018,RIAU,RIAU,KOTA PEKANBARU
6,901006,SMA NEGERI 6 PEKANBARU,10404017.0,N,138,63.83,49.55,36.43,42.57,52.33,50.33,0.0,9,1,6,2018,RIAU,RIAU,KOTA PEKANBARU
7,901007,SMA NEGERI 7 PEKANBARU,10404018.0,N,144,66.38,47.15,33.18,42.29,57.39,49.44,0.0,9,1,7,2018,RIAU,RIAU,KOTA PEKANBARU
8,901008,SMA NEGERI 8 PEKANBARU,10404019.0,N,69,78.32,72.7,50.58,63.18,69.93,73.21,0.0,9,1,8,2018,RIAU,RIAU,KOTA PEKANBARU
9,901009,SMA NEGERI 9 PEKANBARU,10404031.0,N,127,69.24,55.81,38.98,54.75,57.11,59.95,0.0,9,1,9,2018,RIAU,RIAU,KOTA PEKANBARU
10,901010,SMA NEGERI 10 PEKANBARU,10404020.0,N,201,66.34,55.16,33.46,44.95,56.64,50.95,0.0,9,1,10,2018,RIAU,RIAU,KOTA PEKANBARU
11,901011,SMA NEGERI 11 PEKANBARU,10404010.0,N,123,61.84,48.47,34.43,41.59,52.26,57.0,0.0,9,1,11,2018,RIAU,RIAU,KOTA PEKANBARU
12,901012,SMA NEGERI 12 PEKANBARU,10404011.0,N,190,66.24,49.91,33.53,51.31,59.85,52.97,0.0,9,1,12,2018,RIAU,RIAU,KOTA PEKANBARU
13,901013,SMA NEGERI 13 PEKANBARU,10494617.0,N,62,67.1,40.65,28.99,51.56,60.83,53.6,0.0,9,1,13,2018,RIAU,RIAU,KOTA PEKANBARU
