No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1701001,SMA NEGERI 4 MANADO,40102622.0,N,51,50.04,48.63,33.77,56.37,49.33,38.2,0.0,17,1,1,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
2,1701002,SMA RAPI MANADO,40102614.0,S,9,33.11,68.0,55.83,58.06,30.0,26.44,0.0,17,1,2,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
3,1701004,SMA PGRI 4 MANADO,40102623.0,S,26,42.62,33.77,24.42,23.75,33.85,29.08,0.0,17,1,4,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
4,1701006,SMA KRISTEN EMMANUEL MANADO,40102611.0,S,21,44.29,34.0,24.64,31.43,39.33,33.24,0.0,17,1,6,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
5,1701007,SMA KRISTEN ELFATAH MANADO,40102610.0,S,58,39.97,35.52,30.78,34.18,34.34,30.59,0.0,17,1,7,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
6,1701008,SMA KRISTEN YPKM MANADO,40102627.0,S,15,49.87,33.07,21.33,29.17,43.33,29.07,0.0,17,1,8,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
7,1701009,SMA KATOLIK DON BOSCO MANADO,40102586.0,S,95,62.91,59.35,67.92,50.66,59.52,55.31,0.0,17,1,9,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
8,1701010,SMA KATOLIK REX MUNDI MANADO,40102589.0,S,83,61.59,61.81,73.46,63.89,71.61,51.45,0.0,17,1,10,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
9,1701011,SMA NEGERI 6 MANADO,40102747.0,N,16,53.63,50.13,23.13,55.94,54.75,31.75,0.0,17,1,11,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
10,1701012,SMA BUDI UTOMO MANADO,40102584.0,S,17,33.65,22.35,22.65,25.0,30.0,26.12,0.0,17,1,12,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
11,1701013,SMA KATOLIK LAURENTIUS MANADO,40102590.0,S,9,43.33,40.44,22.78,27.78,44.0,31.11,0.0,17,1,13,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
12,1701014,SMA PIONEER MANADO,40102613.0,S,18,52.56,55.67,71.39,67.22,45.11,51.44,0.0,17,1,14,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
13,1701015,SMA ALKHAIRAT MANADO,40102597.0,S,40,41.95,58.65,36.56,53.31,32.8,29.0,0.0,17,1,15,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
14,1701016,SMA ADVENT KLABAT MANADO,40102608.0,S,36,49.83,34.0,24.86,32.99,39.67,37.89,0.0,17,1,16,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
15,1701017,SMA KATOLIK IGNATIUS MANADO,40102592.0,S,45,47.33,52.27,54.83,37.78,42.89,39.73,0.0,17,1,17,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
16,1701018,SMA NEGERI 1 MANADO,40102618.0,N,220,65.4,66.2,67.86,66.01,60.34,56.25,0.0,17,1,18,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
17,1701019,SMA KRISTEN SYALOOM KAROMBASAN,40102626.0,S,27,48.59,44.59,50.09,44.72,38.15,35.19,0.0,17,1,19,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
18,1701020,SMA KRISTEN IRENE MANADO,40102625.0,S,21,50.86,25.05,23.21,30.48,40.19,35.62,0.0,17,1,20,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
19,1701021,SMA NEGERI 9 MANADO,40102763.0,N,113,55.45,52.74,39.36,44.85,49.19,46.5,0.0,17,1,21,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
20,1701022,SMA SPEKTRUM MANADO,40102615.0,S,51,43.33,34.31,24.61,45.29,32.12,35.14,0.0,17,1,22,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
21,1701023,SMA ANTHONIUS MANADO,40102596.0,S,10,55.0,40.8,20.0,53.75,35.4,54.0,0.0,17,1,23,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
22,1701024,SMA KARSIA MANADO,40102588.0,S,14,40.71,24.0,21.25,26.96,38.86,29.0,0.0,17,1,24,2016,SULAWESI UTARA,SULAWESI UTARA,KOTA MANADO
