No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2301001,SMA NEGERI 1 MATARAM,50204503,N,72,75.62,77.43,80.22,70.63,78.26,72.58,0.0,23,1,1,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
2,2301002,SMA NW MATARAM,50204489,S,17,55.36,53.28,34.83,77.84,43.81,30.59,0.0,23,1,2,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
3,2301003,SMA MUHAMMADIYAH MATARAM,50204491,S,27,57.41,51.4,52.33,43.7,52.04,46.67,0.0,23,1,3,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
4,2301004,SMA NEGERI 2 MATARAM,50204517,N,208,66.82,56.17,73.81,64.28,58.27,53.08,0.0,23,1,4,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
5,2301006,SMA TRISAKTI MATARAM,50204502,S,59,56.65,46.83,49.41,46.42,50.85,44.51,0.0,23,1,6,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
6,2301007,SMA HANGTUAH MATARAM,50204497,S,23,64.45,42.88,46.38,46.34,50.3,44.0,0.0,23,1,7,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
7,2301008,SMA NEGERI 7 MATARAM,50204513,N,234,59.58,57.24,61.42,49.12,52.78,46.31,0.0,23,1,8,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
8,2301009,SMA NEGERI 3 MATARAM,50204512,N,225,68.34,60.35,72.3,61.05,57.43,53.75,0.0,23,1,9,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
9,2301010,SMA DARUL HIKMAH MATARAM,50204498,S,36,45.22,53.99,45.25,47.01,50.93,27.33,0.0,23,1,10,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
10,2301011,SMA SARASWATI MATARAM,50204488,S,19,55.22,43.67,42.13,44.19,46.43,39.37,0.0,23,1,11,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
11,2301012,SMA NEGERI 6 MATARAM,50204514,N,166,65.42,53.19,66.54,52.26,53.5,48.51,0.0,23,1,12,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
12,2301013,SMA NEGERI 4 MATARAM,50204516,N,89,57.57,53.38,70.3,52.25,54.17,48.29,0.0,23,1,13,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
13,2301014,SMA 45 MATARAM,50204501,S,12,49.68,40.93,51.38,50.93,52.48,38.33,0.0,23,1,14,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
14,2301016,SMA DARUL FALAH PAGUTAN,50204499,S,20,61.62,30.37,25.11,34.61,43.69,34.0,0.0,23,1,16,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
15,2301017,SMAK KESUMA CAKRANEGARA,50204494,S,96,71.17,61.55,65.69,60.96,56.16,52.33,0.0,23,1,17,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
16,2301018,SMA NEGERI 5 MATARAM,50204515,N,134,78.05,69.67,80.52,73.17,78.17,72.49,0.0,23,1,18,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
17,2301019,SMA NASIONAL MATARAM,50204490,S,19,52.25,48.53,50.87,40.7,45.09,40.63,0.0,23,1,19,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
18,2301020,SMA JANAMARGA MATARAM,50204495,S,11,48.04,44.7,37.59,43.82,44.94,33.27,0.0,23,1,20,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
19,2301022,SMA AL - MAARIF MATARAM,50204500,S,15,54.38,42.48,49.91,48.24,47.36,46.8,0.0,23,1,22,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
20,2301023,MA NEGERI 1 MATARAM,50105650,N,148,62.56,50.15,53.54,45.58,54.28,43.22,0.0,23,1,23,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
21,2301024,MA AL-RAISYIAH MATARAM,50105653,S,27,59.44,49.91,43.45,42.91,49.15,40.74,0.0,23,1,24,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
22,2301025,MA DARUL AMAN MATARAM,50105648,S,21,64.76,43.16,38.58,44.52,50.46,30.67,0.0,23,1,25,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
23,2301026,MA NW MATARAM,50105652,S,20,44.6,69.51,54.14,76.96,62.8,31.1,0.0,23,1,26,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
24,2301027,MA NEGERI 2 MATARAM,50105651,N,75,66.91,63.05,75.39,52.1,60.88,60.53,0.0,23,1,27,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
25,2301029,MA NURUL IMAN PAGUTAN,50105654,S,18,55.81,44.51,45.13,47.3,48.76,42.0,0.0,23,1,29,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
26,2301031,SMA NEGERI 8 MATARAM,50204511,N,115,59.65,49.34,49.6,47.87,51.89,44.35,0.0,23,1,31,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
27,2301032,MA AL-BAROKAH MATARAM,50105656,S,17,52.24,40.25,29.44,46.24,44.14,28.71,0.0,23,1,32,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
28,2301033,MA AL-INTHISOR,50105649,S,15,44.01,56.38,32.94,54.55,47.83,36.67,0.0,23,1,33,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
29,2301034,MA MIFTAHUL ISHLAH TEMBELOK,50223280,S,18,55.73,39.97,33.58,36.94,44.06,35.0,0.0,23,1,34,2015,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,KOTA MATARAM
