No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2401001,SMA NEGERI 1 KUPANG,50304931,N,246,63.34,61.71,54.62,41.93,60.79,37.33,0.0,24,1,1,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
2,2401002,SMA NEGERI 2 KUPANG,50304930,N,186,57.28,62.6,69.21,46.03,64.06,35.51,0.0,24,1,2,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
3,2401003,SMA NEGERI 3 KUPANG,50305119,N,162,61.64,54.2,44.09,43.01,58.28,35.53,0.0,24,1,3,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
4,2401004,SMA NEGERI 4 KUPANG,50305120,N,140,55.94,44.41,28.52,37.61,49.48,31.8,0.0,24,1,4,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
5,2401005,SMA NEGERI 5 KUPANG,50304947,N,101,52.87,50.61,45.89,37.82,48.41,33.6,0.0,24,1,5,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
6,2401006,SMA NEGERI 6 KUPANG,50304946,N,64,53.2,34.34,24.26,32.86,43.8,33.16,0.0,24,1,6,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
7,2401007,SMA NEGERI 7 KUPANG,50304945,N,141,52.33,33.79,25.59,28.86,42.95,33.33,0.0,24,1,7,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
8,2401008,SMA KATOLIK GIOVANNI KUPANG,50304948,S,96,73.51,63.21,60.86,48.71,65.07,46.44,0.0,24,1,8,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
9,2401009,SMA KRISTEN 1 KUPANG,50305262,S,64,38.85,40.9,21.53,29.86,37.63,26.06,0.0,24,1,9,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
10,2401010,SMA MUHAMMADIYAH KUPANG,50304935,S,78,47.94,40.6,29.05,31.11,45.29,29.44,0.0,24,1,10,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
11,2401011,SMA SWASTA DIAKUI PGRI KUPANG,50304934,S,50,41.82,33.56,22.43,33.59,39.06,30.84,0.0,24,1,11,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
12,2401012,SMA SWASTA DIAKUI SEMINARI ST. RAFAEL,50304933,S,17,71.11,68.95,50.46,46.11,62.68,35.18,0.0,24,1,12,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
13,2401013,SMA SWASTA TELADAN KUPANG,50305263,S,17,42.45,38.29,21.95,38.13,43.55,29.53,0.0,24,1,13,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
14,2401014,SMA SWASTA SINAR PANCASILA KUPANG,50304932,S,18,46.43,31.25,20.06,26.99,38.52,26.22,0.0,24,1,14,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
15,2401015,SMA SWASTA DIAKUI BERINGIN KUPANG,50304949,S,39,43.98,36.91,21.19,23.67,34.59,27.69,0.0,24,1,15,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
16,2401016,SMA KATOLIK SINT CAROLUS,50304937,S,30,51.96,35.27,23.56,30.25,41.37,32.67,0.0,24,1,16,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
17,2401017,SMA KI HADJAR DEWANTORO,50304936,S,21,60.2,44.02,23.21,31.9,44.34,33.05,0.0,24,1,17,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
18,2401018,MADRASAH ALIYAH NEGERI KUPANG,50222658,N,81,52.86,55.97,30.25,40.9,51.31,33.78,0.0,24,1,18,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
19,2401019,SMA SWASTA ELTARI KUPANG,50305261,S,13,44.97,28.19,19.14,26.03,37.39,29.23,0.0,24,1,19,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
20,2401020,SMA KRISTEN MERCUSUAR KUPANG,50305118,S,32,68.2,67.84,53.34,41.85,58.48,42.0,0.0,24,1,20,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
21,2401021,SMA NEGERI 8 KUPANG,50305121,N,71,47.82,31.41,24.69,28.84,43.67,30.93,0.0,24,1,21,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
22,2401022,SMA NEGERI 9 KUPANG,50304943,N,82,47.62,33.92,21.86,31.87,44.95,28.83,0.0,24,1,22,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
23,2401024,SMA SWASTA SUDIRMAN KUPANG,50305384,S,50,75.3,66.77,70.01,41.54,62.69,42.08,0.0,24,1,24,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
24,2401028,SMA FLOBAMORA KUPANG,50308513,S,49,42.72,34.86,23.21,28.05,35.1,25.92,0.0,24,1,28,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
25,2401030,SMA NEGERI 10 KUPANG,50306170,N,30,53.2,62.33,58.08,36.96,59.27,42.33,0.0,24,1,30,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
26,2401031,SMA SWASTA TUNAS HARAPAN,50309006,S,17,40.14,27.98,20.32,24.25,35.34,27.53,0.0,24,1,31,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
27,2401032,SMA NEGERI 11 KUPANG,60702920,N,33,45.67,30.86,21.21,23.98,35.55,26.73,0.0,24,1,32,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
28,2401034,SMA PLUS OLAHRAGA NUSA TIMOR,69763284,S,64,37.83,25.66,21.68,26.91,32.94,25.75,0.0,24,1,34,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
29,2401035,SMA KRISTEN 2 KUPANG,69767796,S,13,68.35,45.12,36.19,39.82,60.01,47.54,0.0,24,1,35,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KOTA KUPANG
30,2402001,SMA NEGERI 1 KUPANG BARAT,50300272,N,104,51.75,30.63,24.92,28.86,41.43,28.98,0.0,24,2,1,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
31,2402002,SMA NEGERI 1 KUPANG TENGAH,50300273,N,91,55.6,50.3,24.38,39.57,39.86,30.24,0.0,24,2,2,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
32,2402003,SMA NEGERI 1 KUPANG TIMUR,50300274,N,162,46.83,69.15,56.41,48.9,59.57,29.0,0.0,24,2,3,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
33,2402004,SMA NEGERI 1 AMARASI,50300269,N,45,49.59,27.08,21.54,27.06,38.6,27.78,0.0,24,2,4,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
34,2402005,SMA NEGERI 1 AMARASI BARAT,50300270,N,99,56.22,46.08,22.68,30.81,43.49,30.38,0.0,24,2,5,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
35,2402006,SMA SWASTA ADVENT NUSRA,50300243,S,47,59.13,63.84,53.72,40.28,47.13,35.87,0.0,24,2,6,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
36,2402007,SMA SWASTA IKARASI OEKABITI,50309764,S,23,37.63,35.98,21.89,27.17,35.1,24.0,0.0,24,2,7,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
37,2402008,SMA SWASTA KRISTEN TARUS,50309766,S,61,45.96,28.54,20.49,27.02,38.55,25.97,0.0,24,2,8,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
38,2402009,SMA SWASTA ADVENT PONAIN,50300260,S,25,31.02,58.88,65.96,34.88,46.35,18.0,0.0,24,2,9,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
39,2402011,SMA NEGERI 1 AMFOANG UTARA,50300271,N,57,43.02,47.52,37.41,39.53,41.87,33.75,0.0,24,2,11,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
40,2402012,SMA SWASTA KRISTEN TESBATAN,50300256,S,20,70.27,70.24,38.17,42.0,48.45,30.3,0.0,24,2,12,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
41,2402013,SMA NEGERI 2 KUPANG TIMUR,50300259,N,45,41.9,76.93,68.83,52.12,64.69,26.76,0.0,24,2,13,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
42,2402014,SMA NEGERI 1 SEMAU,50300268,N,25,50.4,24.9,20.13,28.7,32.91,26.4,0.0,24,2,14,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
43,2402015,SMA SWASTA EFATA SULAMU,50300261,S,71,46.17,77.98,30.97,52.2,60.67,30.08,0.0,24,2,15,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
44,2402016,SMA NEGERI 1 TAEBENU,50300267,N,124,47.75,28.83,23.19,27.09,38.21,28.08,0.0,24,2,16,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
45,2402017,SMA NEGERI 1 AMFOANG SELATAN,50309745,N,101,54.4,42.85,25.17,30.53,40.62,30.34,0.0,24,2,17,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
46,2402018,SMA SWASTA REFORMASI PLUS,50306573,S,34,44.5,47.58,39.52,33.59,44.08,29.71,0.0,24,2,18,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
47,2402019,SMA NEGERI 1 TAKARI,50306572,N,84,47.06,65.05,43.45,44.62,50.69,28.98,0.0,24,2,19,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
48,2402020,SMA NEGERI 1 FATULEU,50306571,N,94,38.25,37.33,42.11,47.36,43.47,22.36,0.0,24,2,20,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
49,2402021,SMA NEGERI 1 AMARASI SELATAN,50306570,N,43,45.86,29.76,22.32,28.42,36.88,26.14,0.0,24,2,21,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
50,2402022,MA HIDAYATULLAH,50306569,S,22,56.2,32.97,55.05,28.15,42.29,30.18,0.0,24,2,22,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
51,2402023,SMA NEGERI 1 AMARASI TIMUR,50300244,N,30,44.74,59.17,64.27,48.01,61.85,24.33,0.0,24,2,23,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
52,2402024,SMA NEGERI 1 AMABI OEFETO TIMUR,50309762,N,90,41.12,50.77,31.12,37.29,35.54,37.0,0.0,24,2,24,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
53,2402025,SMA NEGERI 2 AMARASI BARAT,50309752,N,49,57.19,48.98,36.81,31.2,46.61,34.94,0.0,24,2,25,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
54,2402026,SMA NEGERI 2 FATULEU,50309753,N,23,30.08,79.37,72.46,51.61,66.26,36.35,0.0,24,2,26,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
55,2402027,SMA NEGERI 3 FATULEU,50309757,N,28,58.73,54.09,26.23,31.17,33.9,26.57,0.0,24,2,27,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
56,2402028,SMA NEGERI 1 AMABI,50309597,N,27,43.63,43.04,21.04,31.44,40.66,35.04,0.0,24,2,28,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
57,2402029,SMA SWASTA YASMOR OENONI,50306701,S,17,44.11,42.72,26.26,34.55,48.37,27.41,0.0,24,2,29,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
58,2402030,SMA NEGERI 2 AMARASI TIMUR,50308899,N,25,34.12,48.34,31.45,30.28,60.86,40.72,0.0,24,2,30,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
59,2402031,SMA NEGERI 1 FATULEU BARAT,50302276,N,25,59.04,42.3,30.42,46.34,40.37,46.08,0.0,24,2,31,2015,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
