No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,21010001,SMA NEGERI 1 AMBON,60102008,N,104,73.65,59.08,37.33,59.24,62.17,56.08,57.13,21,1,0,2019,MALUKU,MALUKU,AMBON
2,21010002,SMA NEGERI 2 AMBON,60102006,N,194,61.44,44.0,29.1,51.29,52.13,49.45,46.24,21,1,0,2019,MALUKU,MALUKU,AMBON
3,21010003,SMA NEGERI 3 AMBON,60102005,N,118,56.14,38.17,28.28,43.94,43.66,46.58,41.86,21,1,0,2019,MALUKU,MALUKU,AMBON
4,21010004,SMA NEGERI 4 AMBON,60102004,N,114,49.09,37.35,27.28,41.61,45.1,40.5,39.41,21,1,0,2019,MALUKU,MALUKU,AMBON
5,21010005,SMA NEGERI 5 AMBON,60102002,N,86,58.81,42.33,28.78,53.04,47.5,46.0,44.57,21,1,0,2019,MALUKU,MALUKU,AMBON
6,21010006,SMA NEGERI 6 AMBON,60102013,N,48,49.67,36.63,27.71,47.5,41.62,44.67,39.49,21,1,0,2019,MALUKU,MALUKU,AMBON
7,21010007,SMA NEGERI 7 AMBON,60102014,N,34,50.76,33.76,31.47,39.38,45.09,45.89,40.22,21,1,0,2019,MALUKU,MALUKU,AMBON
8,21010008,SMA NEGERI 8 AMBON,60102015,N,26,46.69,36.08,26.83,53.13,38.0,39.2,37.6,21,1,0,2019,MALUKU,MALUKU,AMBON
9,21010009,SMA NEGERI 9 AMBON,60102025,N,58,45.76,35.21,26.9,43.33,45.26,37.0,37.26,21,1,0,2019,MALUKU,MALUKU,AMBON
10,21010010,SMA NEGERI 10 AMBON,60102007,N,72,55.17,36.78,28.26,44.5,46.74,50.4,41.77,21,1,1,2019,MALUKU,MALUKU,AMBON
11,21010011,SMA NEGERI 11 AMBON,60102965,N,246,51.97,41.31,28.2,50.83,46.91,49.81,42.24,21,1,1,2019,MALUKU,MALUKU,AMBON
12,21010012,SMA NEGERI 12 AMBON,60103097,N,115,50.02,35.15,26.59,46.0,43.14,49.6,38.83,21,1,1,2019,MALUKU,MALUKU,AMBON
13,21010013,SMA NEGERI 13 AMBON,60102966,N,221,42.98,34.8,28.47,45.0,36.56,39.14,36.11,21,1,1,2019,MALUKU,MALUKU,AMBON
14,21010014,SMA MARIA MEDIATRIX,60102020,S,21,42.29,36.1,27.26,22.5,0.0,40.2,36.25,21,1,1,2019,MALUKU,MALUKU,AMBON
15,21010015,SMA LKMD LAHA,60103096,S,20,39.5,45.1,40.0,0.0,45.38,37.14,41.78,21,1,1,2019,MALUKU,MALUKU,AMBON
16,21010016,SMA XAVERIUS AMBON,60102016,S,57,59.37,47.23,31.23,56.33,51.27,36.0,47.54,21,1,1,2019,MALUKU,MALUKU,AMBON
17,21010017,SMA SWASTA KRISTEN YPKPM AMBON,60102021,S,54,54.19,39.04,27.59,50.0,41.06,46.67,41.54,21,1,1,2019,MALUKU,MALUKU,AMBON
18,21010018,SMA PGRI 1 AMBON,60102967,S,80,42.23,33.67,27.88,35.2,35.59,35.7,34.6,21,1,1,2019,MALUKU,MALUKU,AMBON
