No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,2601001,SMA NEGERI 1 BENGKULU,10702416,N,184,65.89,46.29,33.56,48.63,58.19,56.8,0.0,26,1,1,2018,BENGKULU,BENGKULU,KOTA BENGKULU
2,2601002,SMA NEGERI 2 BENGKULU,10702415,N,118,72.78,65.61,44.58,57.29,68.78,64.0,0.0,26,1,2,2018,BENGKULU,BENGKULU,KOTA BENGKULU
3,2601003,SMA NEGERI 3 BENGKULU,10702414,N,110,66.67,48.47,31.75,49.2,56.61,62.25,0.0,26,1,3,2018,BENGKULU,BENGKULU,KOTA BENGKULU
4,2601004,SMA NEGERI 4 BENGKULU,10702413,N,114,68.65,47.16,33.97,50.0,62.49,65.63,0.0,26,1,4,2018,BENGKULU,BENGKULU,KOTA BENGKULU
5,2601005,SMA NEGERI 5 BENGKULU,10702412,N,57,78.18,62.56,56.49,65.71,66.1,86.0,0.0,26,1,5,2018,BENGKULU,BENGKULU,KOTA BENGKULU
6,2601006,SMA NEGERI 6 BENGKULU,10702406,N,110,68.51,48.55,34.86,55.42,60.76,86.0,0.0,26,1,6,2018,BENGKULU,BENGKULU,KOTA BENGKULU
7,2601007,SMA NEGERI 7 BENGKULU,10702407,N,186,67.23,56.78,44.96,55.75,59.37,63.6,0.0,26,1,7,2018,BENGKULU,BENGKULU,KOTA BENGKULU
8,2601008,SMA NEGERI 8 BENGKULU,10702408,N,122,62.33,39.51,29.1,48.61,55.31,45.06,0.0,26,1,8,2018,BENGKULU,BENGKULU,KOTA BENGKULU
9,2601009,SMA NEGERI 9 BENGKULU,10702711,N,65,54.74,35.2,26.62,37.22,47.11,47.78,0.0,26,1,9,2018,BENGKULU,BENGKULU,KOTA BENGKULU
10,2601010,SMA NEGERI 10 BENGKULU,10703046,N,82,59.49,43.15,30.15,50.0,58.18,45.0,0.0,26,1,10,2018,BENGKULU,BENGKULU,KOTA BENGKULU
11,2601012,SMA PGRI BENGKULU,10702418,S,21,50.86,27.14,24.76,0.0,43.05,0.0,0.0,26,1,12,2018,BENGKULU,BENGKULU,KOTA BENGKULU
12,2601013,SMA PALLAWA BENGKULU,10702457,S,49,44.41,27.92,26.17,0.0,37.36,36.92,0.0,26,1,13,2018,BENGKULU,BENGKULU,KOTA BENGKULU
13,2601014,SMA SINT CAROLUS BENGKULU,10702417,S,64,66.09,53.31,31.8,49.62,62.95,59.25,0.0,26,1,14,2018,BENGKULU,BENGKULU,KOTA BENGKULU
14,2601016,SMA PANCASILA,10702438,S,16,58.38,29.13,22.97,0.0,53.25,0.0,0.0,26,1,16,2018,BENGKULU,BENGKULU,KOTA BENGKULU
15,2601017,SMA MUHAMMADIYAH 1 BENGKULU,10702462,S,50,54.16,38.56,30.75,35.0,47.72,49.43,0.0,26,1,17,2018,BENGKULU,BENGKULU,KOTA BENGKULU
16,2601018,SMA MUHAMMADIYAH 2 BENGKULU,10702461,S,7,54.29,30.57,28.21,31.25,48.0,0.0,0.0,26,1,18,2018,BENGKULU,BENGKULU,KOTA BENGKULU
17,2601019,SMA MUHAMMADIYAH 4 BENGKULU,10702460,S,90,57.47,34.64,30.06,35.46,47.0,37.43,0.0,26,1,19,2018,BENGKULU,BENGKULU,KOTA BENGKULU
18,2601021,SMA PELITA KASIH BENGKULU,10702437,S,34,56.18,37.65,30.51,0.0,53.12,0.0,0.0,26,1,21,2018,BENGKULU,BENGKULU,KOTA BENGKULU
19,2601022,SMA PEMBANGUNAN BENGKULU,10702419,S,58,50.17,29.28,27.16,31.56,45.7,34.43,0.0,26,1,22,2018,BENGKULU,BENGKULU,KOTA BENGKULU
20,2601023,SMA HIDAYATULLAH,10702464,S,13,55.08,38.46,24.04,0.0,53.8,46.0,0.0,26,1,23,2018,BENGKULU,BENGKULU,KOTA BENGKULU
21,2601024,SMA BUDI MULIA,10702465,S,25,47.52,27.2,25.7,0.0,41.84,0.0,0.0,26,1,24,2018,BENGKULU,BENGKULU,KOTA BENGKULU
22,2601025,SMA IT IQRA KOTA BENGKULU,69879000,S,47,67.02,53.87,35.05,52.71,66.6,62.27,0.0,26,1,25,2018,BENGKULU,BENGKULU,KOTA BENGKULU
23,2601101,MA NEGERI 1 BENGKULU,10703996,N,137,64.42,44.31,37.52,45.74,55.86,55.22,0.0,26,1,101,2018,BENGKULU,BENGKULU,KOTA BENGKULU
24,2601102,MA NEGERI 2 BENGKULU,10703997,N,162,58.41,39.46,29.38,57.5,51.87,62.0,0.0,26,1,102,2018,BENGKULU,BENGKULU,KOTA BENGKULU
25,2601103,MA MUHAMMADIYAH BENGKULU,10704000,S,14,52.71,34.0,25.71,0.0,46.43,0.0,0.0,26,1,103,2018,BENGKULU,BENGKULU,KOTA BENGKULU
26,2601104,MA PANCASILA,60728022,S,9,56.0,32.44,26.11,40.63,54.0,41.0,0.0,26,1,104,2018,BENGKULU,BENGKULU,KOTA BENGKULU
27,2601105,MA DARUSSALAM BENGKULU,10703999,S,20,52.7,28.5,24.25,0.0,37.6,40.2,0.0,26,1,105,2018,BENGKULU,BENGKULU,KOTA BENGKULU
28,2601106,MA SWASTA HIDAYATUL QOMARIAH,60728021,S,24,56.75,47.92,32.08,0.0,50.67,0.0,0.0,26,1,106,2018,BENGKULU,BENGKULU,KOTA BENGKULU
29,2601108,MA KREATIF,69955640,S,10,56.2,28.6,23.75,47.5,48.0,35.2,0.0,26,1,108,2018,BENGKULU,BENGKULU,KOTA BENGKULU
30,2602001,SMA NEGERI 1 ARGA MAKMUR,10700286,N,72,65.61,47.08,35.94,46.79,56.64,60.44,0.0,26,2,1,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
31,2602002,SMA NEGERI 2 ARGAMAKMUR,10702983,N,69,54.99,37.74,29.89,56.0,51.0,58.05,0.0,26,2,2,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
32,2602003,SMA NEGERI 1 PADANG JAYA,10700299,N,92,65.67,44.59,29.92,54.17,59.46,64.38,0.0,26,2,3,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
33,2602004,SMA NEGERI 1 LAIS,10700284,N,114,48.12,31.75,27.3,55.0,43.76,40.28,0.0,26,2,4,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
34,2602005,SMA NEGERI 1 KERKAP,10700268,N,94,44.64,31.72,26.38,48.21,39.29,43.87,0.0,26,2,5,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
35,2602006,SMA NEGERI 1 HULU PALIK,10702981,N,17,47.06,25.29,25.74,30.0,39.5,41.0,0.0,26,2,6,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
36,2602007,SMA NEGERI 1 KETAHUN,10700298,N,118,61.2,39.05,28.07,49.41,53.56,51.2,0.0,26,2,7,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
37,2602008,SMA NEGERI 1 PUTRI HIJAU,10700295,N,108,61.48,36.56,29.47,46.62,54.12,46.25,0.0,26,2,8,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
38,2602009,SMA NEGERI 1 ENGGANO,10702980,N,34,47.29,30.59,40.0,52.08,54.8,61.83,0.0,26,2,9,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
39,2602010,SMA NEGERI 1 ULOK KUPAI,10702991,N,57,63.4,36.0,28.07,49.64,51.36,47.0,0.0,26,2,10,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
40,2602011,SMA NEGERI 1 AIR BESI,10702982,N,16,40.13,27.63,26.25,0.0,41.08,37.33,0.0,26,2,11,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
41,2602012,SMA NEGERI 1 GIRI MULYA,10702984,N,64,63.41,36.72,33.05,52.38,59.9,58.35,0.0,26,2,12,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
42,2602013,SMA PGRI ARGA MAKMUR,10703004,S,9,42.22,24.44,24.44,0.0,33.33,0.0,0.0,26,2,13,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
43,2602014,SMA MUHAMMADIYAH ARGA MAKMUR,10700300,S,9,46.22,27.33,21.11,0.0,55.0,36.29,0.0,26,2,14,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
44,2602015,SMA TENERA,10702993,S,14,70.57,38.14,27.68,0.0,61.82,72.67,0.0,26,2,15,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
45,2602201,MAN 1 BENGKULU UTARA,10703984,N,47,53.06,30.47,25.8,44.38,49.58,38.0,0.0,26,2,201,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
46,2602202,MA TARBIYAH ISLAMIYAH KERKAP,10703983,S,16,54.0,31.25,28.59,40.83,44.15,0.0,0.0,26,2,202,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
47,2602205,MA DARUNAJA,10703986,S,26,58.0,33.15,28.46,0.0,55.38,0.0,0.0,26,2,205,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
48,2602206,MAN 2 BENGKULU UTARA,10703985,N,32,62.5,31.13,26.64,40.0,50.71,62.0,0.0,26,2,206,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
49,2602207,MA DARUL ILMI,10703988,S,4,59.5,35.5,26.25,0.0,0.0,41.5,0.0,26,2,207,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
50,2602208,MA SWASTA LAIS,10703987,S,8,45.75,38.75,26.88,0.0,51.25,0.0,0.0,26,2,208,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
51,2602209,MA AL UM,69726457,S,23,59.04,27.83,24.67,43.06,0.0,46.0,0.0,26,2,209,2018,BENGKULU,BENGKULU,KABUPATEN BENGKULU UTARA
52,2603001,SMA NEGERI 1 REJANG LEBONG,10700669,N,132,68.98,61.15,44.13,56.73,65.31,63.52,0.0,26,3,1,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
53,2603002,SMA NEGERI 2 REJANG LEBONG,10703197,N,115,59.79,44.82,34.22,39.5,56.8,55.68,0.0,26,3,2,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
54,2603003,SMA NEGERI 3 REJANG LEBONG,10700685,N,59,49.97,34.44,26.74,0.0,45.46,44.0,0.0,26,3,3,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
55,2603004,SMA NEGERI 4 REJANG LEBONG,10700686,N,131,72.21,46.47,33.82,51.76,60.41,57.3,0.0,26,3,4,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
56,2603005,SMA NEGERI 5 REJANG LEBONG,10700672,N,33,56.06,37.88,25.53,0.0,0.0,40.61,0.0,26,3,5,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
57,2603006,SMA NEGERI 6 REJANG LEBONG,10702877,N,36,56.06,28.5,27.08,40.36,50.95,39.75,0.0,26,3,6,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
58,2603007,SMA NEGERI 7 REJANG LEBONG,10700684,N,53,46.11,29.51,25.66,30.45,42.54,37.6,0.0,26,3,7,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
59,2603008,SMA NEGERI 10 REJANG LEBONG,10700670,N,97,47.71,28.54,26.86,33.33,40.28,46.11,0.0,26,3,8,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
60,2603009,SMA NEGERI 8 REJANG LEBONG,10700667,N,35,55.89,31.31,28.79,46.67,47.5,37.5,0.0,26,3,9,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
61,2603010,SMA NEGERI 9 REJANG LEBONG,10702878,N,22,45.18,27.55,26.36,35.0,0.0,33.25,0.0,26,3,10,2018,BENGKULU,BENGKULU,KABUPATEN REJANG LEBONG
