No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1801001,SMA NEGERI  1 PALU,40203524,N,187,58.76,53.67,33.65,42.71,49.96,48.51,0.0,18,1,1,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
2,1801002,SMA BERDIKARI PALU,40203520,S,24,49.0,32.58,25.83,40.83,0.0,33.71,0.0,18,1,2,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
3,1801003,SMA NEGERI 3 PALU,40203612,N,146,55.55,38.03,27.67,44.56,50.63,42.0,0.0,18,1,3,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
4,1801004,SMA NEGERI 5 PALU,40203610,N,78,51.97,31.77,26.19,43.93,44.76,0.0,0.0,18,1,4,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
5,1801005,SMA KARYA BHAKTI MAMBORO,40203518,S,25,38.64,25.28,28.1,0.0,31.44,0.0,0.0,18,1,5,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
6,1801006,SMA NEGERI 7 PALU,40203608,N,100,52.6,32.4,26.25,39.47,42.42,47.29,0.0,18,1,6,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
7,1801007,SMA NEGERI 9 PALU,40203875,N,77,49.71,27.92,24.71,43.57,40.6,42.88,0.0,18,1,7,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
8,1801008,SMA KRISTEN BALA KESELAMATAN PALU,40203515,S,84,60.02,36.36,28.75,45.57,50.52,41.18,0.0,18,1,8,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
9,1801009,SMAS GKST IMANUEL PALU,40203514,S,34,57.65,31.24,26.69,36.79,49.0,40.95,0.0,18,1,9,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
10,1801010,SMA MUHAMMADIYAH I PALU,40203512,S,35,50.46,27.94,27.14,0.0,38.88,32.32,0.0,18,1,10,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
11,1801011,SMA ADVENT PALU,40203522,S,21,48.67,36.86,26.07,0.0,40.86,0.0,0.0,18,1,11,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
12,1801012,SMA NEGERI 2 PALU,40203631,N,104,61.79,46.12,27.28,41.83,51.3,42.29,0.0,18,1,12,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
13,1801013,SMA NEGERI 4 PALU,40203611,N,142,55.63,35.1,26.64,45.28,47.31,43.58,0.0,18,1,13,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
14,1801014,SMA PGRI 1 PALU,40203511,S,20,43.2,31.6,25.25,0.0,39.1,0.0,0.0,18,1,14,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
15,1801015,SMA PGRI 2 PALU,40203510,S,17,46.59,27.76,24.26,0.0,35.29,0.0,0.0,18,1,15,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
16,1801016,SMA NEGERI 6 PALU,40203609,N,48,52.29,34.54,26.82,42.5,45.0,39.08,0.0,18,1,16,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
17,1801017,SMA NEGERI 8 PALU,40203607,N,27,43.26,27.19,24.72,25.0,35.8,38.4,0.0,18,1,17,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
18,1801018,SMA ALKHAIRAAT PALU,40203521,S,22,44.18,33.36,27.05,32.5,36.33,45.33,0.0,18,1,18,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
19,1801019,SMA SWADAYA PALU,40203509,S,12,52.33,34.83,24.38,0.0,43.83,0.0,0.0,18,1,19,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
20,1801020,SMA KARUNA DIPA PALU,40203519,S,17,62.24,65.29,36.47,50.0,53.0,0.0,0.0,18,1,20,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
21,1801021,SMA KATOLIK SANTO ANDREAS PALU,40203516,S,39,60.05,49.59,28.4,38.33,54.71,52.64,0.0,18,1,21,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
22,1801022,SMA GPID PALU,40203513,S,24,52.75,32.92,26.15,0.0,49.83,0.0,0.0,18,1,22,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
23,1801023,SMA NEGERI MODEL TERPADU MADANI PALU,40203776,N,26,65.0,58.31,35.58,50.63,56.0,63.82,0.0,18,1,23,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
24,1801024,MAN  2 KOTA PALU,40209856,N,45,61.47,38.53,26.56,50.0,52.65,53.5,0.0,18,1,24,2018,SULAWESI TENGAH,SULAWESI TENGAH,KOTA PALU
